PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42
-0.00021496327794264024,-0.018372306627516547,0.028666727739702923,-0.024348491352011288,-0.01915709183818863,0.001787030912842158,-0.0074129988436431125,0.006565856921660121,-0.011971499548188049,0.0068708406365055345,0.026758154995198416,0.008312264500626238,-0.0017550491588764882,0.006922205049748763,0.0011445366556808805,-0.017594595980851026,-0.005110503616859962,-0.0028331655616555913,-0.01999100377401003,0.019114731304694193,-0.02520349272245535,0.02362701727157377,-0.04903321685070528,-0.07496074656315817,-0.00949649553383626,-0.0031344827123014744,0.01584570170373615,-0.08545423228922591,-0.032662264089176066,0.0055155178456669915,-0.047167093588941666,0.03187612494454432,-0.006830851973101468,0.01336779479340235,-0.0301232276013228,-0.0014318298494338964,-0.024531468745477476,0.018007947663478605,-0.020593436586442523,-0.003557167376122427,-0.0037167674901771646,0.048687773374266656
-0.00040402760797223023,-0.018615122230362244,0.027680393202195057,-0.025330996442936352,-0.021324887884051007,0.002518424229481548,-0.008651141810862448,0.00808323205028847,-0.010841146079075534,0.007480735091064606,0.023510838085103698,0.007522636769957212,-0.0018071046518530146,0.00662442619007604,0.00035690581317182504,-0.016655198164122892,-0.004008422840023252,-0.002352925537171943,-0.01849407369046637,0.016396951140523492,-0.023359190322325533,0.021019455374424758,-0.05111326666031108,-0.07394543267606721,-0.0111170068439792,-0.003026917444419328,0.01553086904476908,-0.08930530965245105,-0.030347485154116057,0.008689339245769288,-0.04830376060897855,0.02849779019165201,-0.004501474850121984,0.015924260124309017,-0.0321867897166415,0.002744668339914552,-0.027307017964840585,0.017557989105139588,-0.021159475662198807,0.0027557763283095715,-0.003516713872020546,0.0516087123338152
0.000223804113248803,-0.017583519423405858,0.030605524707755218,-0.024763958230921958,-0.023700614838087303,0.003552328690514983,-0.007211584502886393,0.004690938536761038,-0.005968875254337616,-0.0015948307334641958,0.014617833392477264,0.011160962194641485,-0.0013053036562916626,0.011694351853304174,-0.005757470414647306,-0.017866365358468424,0.0027552877575616887,-0.0011863360754116644,-0.019473555576014948,-0.0011483956003855086,-0.013901959975021128,0.010599798271198474,-0.04782230768544842,-0.05799524892123328,-0.007565266563338511,0.0015490213147217572,0.011155960747722954,-0.06907254895680952,-0.01877051673675776,0.011336312246706547,-0.036888321919154615,0.029705572508928982,0.0033262129746440584,0.01225651158431627,-0.028831993691691177,0.01057192182613495,-0.03364820208425195,0.012658104180813291,-0.015952413640747874,0.008550524321949325,-0.009490604276961166,0.049754748913435606
0.0004157267891850853,-0.01770223888897402,0.03341288111481731,-0.025515681566029,-0.021095704130104434,0.003397750418515244,-0.006517817170130338,0.00804059166130834,-0.013069426985816698,0.0099661507168173,0.028742313408857308,0.01139474829691588,-0.0042119434992527426,0.009001590476595791,0.0032378064165483446,-0.012878574347853493,-0.0032086540604997636,-0.001959414515001669,-0.014335662467653758,0.009626454902151228,-0.023747541120102952,0.02098696285581328,-0.04124138703673431,-0.05822886627195449,-0.012320859123633773,0.0019351897350025652,0.009976128338221577,-0.07591277760775303,-0.02871103727817579,0.003985945983341226,-0.0401293999357763,0.025353078279700358,-0.006290584961778287,0.015187963654561957,-0.02925108475040339,0.0010338758959750017,-0.025512569741721614,0.013174057307870007,-0.016427935164327043,0.0004231622572782377,-0.0027974126754604775,0.03934957633037307
0.001604340776046182,-0.01799710575965824,0.029485858013675363,-0.028052562468614473,-0.026010357957026192,0.006752326434871449,-0.010010608782687863,0.01567866025362435,-0.011530447894702908,0.012072204965790034,0.02504955849300213,0.006187368142146342,-0.004034474167640545,0.005415126726440697,0.0012300468567451044,-0.011094462461945252,-0.0031434051350434688,0.00035052438033104265,-0.013331928738194138,0.005536360021089849,-0.021599670517635762,0.020999569692625997,-0.043473018858187315,-0.06261689981427394,-0.006758587959317101,-0.0010477483670411438,0.01191096679118901,-0.08550538770294239,-0.03190332821600157,0.004139125316819599,-0.045698705066416795,0.024125743542981352,-0.010076945491994092,0.023960177176128097,-0.03316957001075224,0.005658637887271435,-0.027091076624044325,0.009051740069715609,-0.01231443753185214,0.0003191972153970893,-0.001707562838980112,0.04803961915832923
0.0031368729754478212,-0.015925345351288516,0.03269952979327352,-0.02882536921210748,-0.02890370370288104,0.007833108882302528,-0.0019509336214959087,0.017272067144742845,-0.011613954226884519,0.014762741280449092,0.025374096044357183,0.0029264910442781005,-0.0034541123860132345,0.008708635251258234,-0.002528551803075644,-0.011342751670881774,0.002869734232080421,-0.0013765502867014103,-0.010813163142839624,-0.0009373994438070677,-0.020045837886209686,0.013717596113387492,-0.03981785090092657,-0.04448831898223624,-0.01497819319394066,0.002207320242503569,0.007734435680207609,-0.08483027965635875,-0.02388843493089304,0.006659252657817946,-0.042100534994435695,0.016591986250235016,-0.004768068574308469,0.02635612990522314,-0.03384588553271905,0.010605721752406184,-0.02412807422028618,0.013133315402348356,-0.014105401605168537,0.004522795607350219,-0.0022813948830675873,0.04009363037097595
-0.006726061278318731,0.010076866192332607,0.0006163401778488745,0.031139003105823435,0.00045785403541517833,-0.033276390231084994,0.007723151996222372,0.014744730429009301,-0.01110675857351305,0.0295681917384289,-0.04955928955124993,0.0013525172274285904,-0.030985740654546495,0.004731922191395078,0.024047741260532694,-0.016850057484081728,-0.00620076909108393,0.0208229553131233,0.015844833082807507,-0.04515406561819638,-0.01688099901424216,-0.04540679720424213,0.01876039913000622,-0.01588718198281464,-0.022766791614107662,0.007170123371902466,0.016487126026423434,-0.031404322975605886,-0.01878500059436256,0.025181726424042865,-0.00896918934259196,-0.020527369341522286,-0.001969744626634307,-0.035732005358761025,0.014874911890239564,-0.06760717498099267,-0.061904383853069914,0.02733058587383972,0.03732134795737234,-0.008494589720115592,-0.02377931865169063,-0.0184952272619626
-0.011853705384925575,0.009109868862795533,-0.0014588109161826242,0.02296379015667941,0.013805383248713802,-0.020489787759403896,0.013239744966802362,0.018481016256397382,-0.01510316938526865,0.028414918257762968,-0.05217433041164947,0.0001025734883141104,-0.033956356130689,0.005991904907575431,0.020400081809992716,-0.00957713308157075,0.00021864116777186747,0.024236999997490204,0.014592400721588954,-0.04157056866045871,-0.026064807062692805,-0.04669789933906488,0.009471140946609516,-0.017639963539525464,-0.01859575675009959,0.01082904798756235,0.03039284413127625,-0.031466027488817855,-0.016109309770753963,0.009919733819079488,0.005262946130965153,0.005368117166351415,0.004095962104021828,-0.0288677777856556,0.016783995980832467,-0.06296258627453015,-0.03759706124518211,0.025355703240317152,0.031169083546048863,-0.014229491031524866,-0.023814340571222385,-0.012923306902916605
-0.009043838396415073,-0.006375871826428731,-0.009832953285125595,0.01887001684139295,0.01480402126835972,-0.00354356101979799,0.008322421460987533,0.017036179767074767,-0.028673501243851193,0.019605597707356915,-0.026079287314918653,-0.007720873478426328,-0.0014081378265290933,0.003270386448875338,0.005374059281364703,0.009035772300624733,0.027041764486965315,0.0018457631640217183,0.023841587757657635,-0.0006353432176240924,0.0034647054669061234,-0.03434699247789111,0.014685214071738763,-0.03160841722857588,-0.018210582099308766,0.01075655424109427,0.00713052200435989,-0.025395933843168496,-0.0007036736994923236,-0.0062075305983418285,0.002433685357892363,-0.018955579405947068,-0.009908922385427139,-0.035490516990595355,0.011087370083094076,-0.037466219921166645,-0.018351040223844803,0.01899844622141342,0.033762848503133644,-0.006999914787628682,-0.0018648314894945642,-0.010207091482734751
-0.015399245010012249,0.005906604272038813,-0.0010759280407219227,0.02062232192579294,0.02218447991277383,-0.008278589214153365,0.014945953698787096,0.021920529441330085,-0.0050365797029105945,0.02234455317952513,-0.039809783776221755,-0.0021262184681654956,-0.03389684859429599,-0.0026457354121634533,0.01756614576738625,-0.00870134885453881,0.015870942350256597,0.007304674965198378,0.018674620799953568,-0.040353372461931464,-0.014050174520581613,-0.02977154255831761,0.012399528797556479,-0.02732011222147596,-0.024488849099070897,0.014522582423227556,0.03599750845887249,-0.026925229131865704,0.0005019835307052169,-0.015469470871234983,0.0161078460300944,0.011468146504863474,-0.007120992962849329,-0.019994855335984305,0.005845622279646221,-0.04273791056604972,-0.03334077117555333,-0.004737377582442144,0.018031527087991123,0.009116114844253174,-0.010453872208540011,-0.0032800724228892984
-0.012602414861639082,0.0023453053187186546,-0.003570018029365525,0.023419302952910438,0.016602905669881145,-0.0059874369751386596,0.01309427105241958,0.015913732100905062,-0.01872046937882254,0.023092501873432595,-0.04296476885995466,-0.00346225832072718,-0.019622417985888704,0.0024778908349399266,0.008700438222051975,-0.005586673971563125,0.009401620922947935,0.01680536025675622,0.01887811118828462,-0.035812291168099614,-0.0122747072026919,-0.02769691333652011,0.011481839841331706,-0.018529054701108282,-0.02526959154172593,0.001185351172900612,0.0237836487679788,-0.02686115898369907,-0.014440430239169088,0.004609384012940924,0.0030580745737938883,0.0025597830555848192,0.005286470854319703,-0.02531639241794103,0.008905018317012996,-0.05820384100445284,-0.03959179290395799,0.0022346400023430606,0.02215047848293738,-0.004040787192637079,-0.01472777225168935,-0.008725391181515208
-0.010863272982823857,0.0006322384097330741,-0.0027679027312517285,0.016272279539981276,0.015177872086937362,-0.011194046968623764,0.006429821519706537,0.011000683244022716,-0.017255482307501912,0.023025014130292315,-0.033162356846534874,-0.0014424714406279086,-0.022492602669801808,-0.004838123886164578,0.009641329766253497,0.0027651663337003203,0.00031820893108902614,0.03032572840431888,0.018354530787473212,-0.034970902665181935,-0.0002881785538017406,-0.04300689339064748,0.02211053033013663,-0.03342384968471241,-0.03275274257843104,0.00592283394791338,0.017576689087364577,-0.028421902333856216,-0.01143345880606404,0.0057661398822365425,0.004591406476677905,-0.013986290612034474,-0.02130256612420472,-0.02766841107786749,0.004884074703300744,-0.050524082989264724,-0.0568348791634307,0.025372497889044974,0.029801582983615165,0.007412206995225539,-0.04022166808994985,-0.014808644135128116
-0.010185018752624014,-0.0066052952293001906,-0.014193665504195156,0.012990436959534165,0.011606480487828188,0.00460894137173199,-0.0033910252122470053,0.008443256626296297,-0.04590800809284992,0.026319115039821088,-0.04190233857488782,-0.017035039889390556,-0.009762793927745862,0.006871178493218562,-0.009025193301356031,-0.0027700876570513934,0.021827251688779494,0.0007886364372605564,0.04994222511481361,-0.004345075964976704,0.0027100752628116537,-0.017658842760042155,0.01685746116931673,-0.041091451485098185,-0.037903415659029854,0.008536077032083292,0.009165325889319294,-0.01841968138138731,0.014948921917499051,-0.0011428183786201503,0.00886041043474841,0.0009360366569180212,-0.007806097959815861,-0.02567474130074973,0.0015357632282795436,-0.033483229916064776,-0.022083213165874263,0.00786498547685896,0.02167229389827869,-0.021580584358759113,-0.007334258350971283,-0.01013086220956057
-0.007196654077441265,0.00957780148033101,0.0030730387047819586,0.02731993361422384,0.0017981061933039985,-0.030861196314913342,0.0065420138844830104,0.0032632163767453426,-0.011813998663364546,0.03462768142616279,-0.05354304175680358,-0.006719819162780255,-0.01961108700467172,0.014104530987153157,0.0326694503008242,-0.027638281815008516,0.0030914228068946517,0.022501174237616106,0.00025525490424422106,-0.04121680290395699,-0.012860332940852657,-0.041494226126885574,0.023952169047785382,0.002665619940773342,-0.014904312729488688,0.00366726448885255,0.01318152679314918,-0.02838636753656086,-0.028798341660434244,0.03827269918088023,-0.02075232021651989,-0.004906676424905689,-0.003210965252344209,-0.03755305937476287,0.009609333606873303,-0.04555402055307205,-0.043000293997964144,0.03446473656822715,0.03702481379200748,-0.004008759183772016,0.006085986665467931,-0.02697787922141697
-0.010855335432673759,-0.003204096168236324,-0.003616896619830161,0.013372911015539793,0.012698399221699514,-0.007307977891264243,0.0017218137402462046,0.011700245047177076,-0.0100168415971029,0.018600037001732822,-0.027045551001014148,0.007558373871416406,-0.013465889026126901,-0.006476638296139108,0.00951203246403803,-0.0025862223160041022,-0.010297581490442857,0.03568857897606106,0.01946714020137788,-0.029128624815549318,0.00174726502736945,-0.03198279706405106,0.02197888850297398,-0.019775923496096838,-0.032600548803639016,-0.000964644531586195,0.019277835343081178,-0.027346261673672087,-0.007593103017191061,0.015640507686879673,-0.003191814674219022,-0.014803808266941904,-0.008190484625171125,-0.022778985456151347,0.005758757484600896,-0.053651821847904346,-0.0451802509358357,0.03301401374914689,0.038674276343844995,0.000507787751425375,-0.028047488542145685,-0.010665649009319898
-0.009256234850005427,-0.00334903976345886,-0.009153834988102856,0.016050634565049803,0.012740343595914793,-0.012589366899754817,0.006675546744010618,0.02492832307070488,-0.01736224750747905,0.026203849880242706,-0.03683531031312199,0.007156093542624175,-0.008298819528891046,0.009568366865931675,0.00894331445967586,0.0031997787852243624,0.00680182148030638,0.017854171179702116,0.024513152572760648,-0.010993247650041081,-0.006089417985168226,-0.04458760105215939,0.019194653095922408,-0.02633736225724597,-0.021346689685814747,0.010315008718728624,0.01801354775268272,-0.03658986164171803,-0.006297457142583698,0.007403023624635338,-0.0014232616170920878,-0.02019832794665071,-0.004084467708515102,-0.03942432339571453,0.010832979225976784,-0.06400572109391756,-0.040608044573603605,0.04194559739313412,0.057473340223337645,-0.010945048735666268,-0.014711757227688176,-0.019896675262046457
-0.010063779485239465,-0.0013615039932207054,-0.005193933284875982,0.017440308939386886,0.015831356793845404,-0.009079233507575401,0.006319619200160564,0.01598769867943036,-0.014709940397354637,0.02043918462272054,-0.02922209416525932,0.0026398831569757874,-0.013735213750449976,-0.006052714972308013,0.009573923652061264,0.0012404356959673738,0.0033028422118990815,0.02354503025090755,0.023565727773317117,-0.02648544719588919,0.002692398343498643,-0.04067951717384846,0.01615544752539088,-0.025922697567566516,-0.028901143812473266,0.0033870502091348895,0.011762218458912005,-0.028270093719454447,-0.013702631191142262,0.005353261536922414,0.001565422253116372,-0.016742690795153434,-0.01639179586509224,-0.03214271521433834,0.006566310797614022,-0.05362733592607923,-0.052722502109155814,0.017161524069150072,0.03479707739978293,0.007241714262639514,-0.026078756138695956,-0.004634565236489387
-0.008602561773788207,0.005995901881392078,-0.0036132374507773773,0.026647505002943106,0.009692236346118765,-0.017382233403323646,0.012542041614816635,0.017264467260172507,-0.017554877955228355,0.027091683749728205,-0.04719960122659248,-0.0006545531302078337,-0.019678376972909375,0.009056340734262404,0.015073902428618337,-0.007777789435829107,0.009483210558443056,0.023083550462667513,0.01100761575182792,-0.03557296436043532,-0.018849660933062555,-0.047020331129875755,0.013451701729016982,-0.01745302234844262,-0.017082607838988857,0.007329834150731652,0.013553168431047303,-0.031147908099472585,-0.02256154236691361,0.010670760867155765,-0.0015748115632864962,-0.004276963614830288,-0.0026778560637879503,-0.03265258384053389,0.009031703516547696,-0.07025436841032481,-0.044879484006747905,0.01562781045028967,0.029368969877546426,0.00030502850532214843,-0.0045653856192241805,-0.015072765153052298
-0.011962454377566002,0.0030240730082437568,-0.004991656605773727,0.0214278391342095,0.014677880176147688,-0.005057863713642011,0.01167833349002678,0.017495265910953125,-0.01832878131300541,0.02121507387302921,-0.045741026358281575,-0.00042694694716698556,-0.01749070348851487,0.006461075597797184,0.013132380322264181,-0.012258697180272629,0.007629147772600785,0.013164352146087204,0.019899583651316263,-0.030859218596495427,-0.015273371462740156,-0.01874678007873936,0.006999833052415506,-0.007436257619116718,-0.022641712265759194,-0.004930850511264717,0.026772431692671926,-0.022866407087670692,-0.018852309597197192,0.01252111516264105,0.0005109482384829528,0.0020134166110857086,0.01733765863235479,-0.023787689687697726,0.013339163255511302,-0.06368005799521592,-0.03438983418367507,0.0014780450973080241,0.03149146594575169,-0.0028880348235134573,-0.013203883543168864,-0.004711082408584243
-0.00678154843741321,0.00696619276869667,-0.0011636152286077506,0.0298322685333045,0.004246834135882465,-0.020645589308525995,0.009209242335998343,0.0068996716832789295,-0.01839338178738534,0.02769717567407074,-0.043240947828739495,-0.003432581108414233,-0.01614504743762254,0.005208393096066533,0.012998957413213667,-0.0121743583163594,0.0033406859055411346,0.026954369262597273,0.008659572717657795,-0.03764725856160431,-0.01734402614753119,-0.04697960363860691,0.01328762169303081,-0.010707534116852817,-0.015577938401854435,-0.0008079109628736317,0.0021746066045918713,-0.022519661334659227,-0.027662743870544897,0.02613569001372563,-0.012243505407690716,-0.009034880279094916,-0.0029384787049755493,-0.03399473721380768,0.006409341327585982,-0.058691222863972055,-0.03988274282881919,0.026093781470231146,0.029806156841044016,-0.005867155094654854,0.00038170587311613113,-0.019554988972253183
-0.009111867049969859,0.005489245328511989,-0.001536503092090715,0.028650625179856126,0.004893126003443351,-0.020451555291350572,0.00805762701440312,0.011834013131891166,-0.016359553343491835,0.02560669119836353,-0.04276564623630774,-0.004561394109070612,-0.02431820325648074,0.0019210648813084803,0.01767942749982115,-0.011142072714573579,-0.00022376334309638472,0.019485350312500274,0.017711799180370087,-0.03506305286654451,-0.014743223058191311,-0.038613249930496835,0.012489350311605193,-0.013180332101799766,-0.022215048198380025,0.0013731571474226425,0.008959871305830803,-0.026721718858432192,-0.01725717888981302,0.0199886824263759,-0.006658094771517565,-0.01169569439241606,-0.00355912515611089,-0.030551458129319906,0.014251947920168161,-0.0562265202798745,-0.042347397212477274,0.023325427076889144,0.026285037797929806,-0.011433182070778636,-0.015768681222198645,-0.014485326481520514
-0.01292858298640975,0.001945347062276826,-0.00763068967015167,0.01625264545590645,0.016359082927801118,-0.005890459263001148,0.009030729645379959,0.017041307721458582,-0.02711683121325123,0.02473036595845324,-0.046990124899263186,-0.005386616522709989,-0.021200077519867445,0.00684869380921227,0.008506332169956658,-0.005369997931938646,0.010875029270080657,0.0102521779249882,0.02977026212090982,-0.026134720261922255,-0.010690257850667122,-0.025585382434697164,0.016831416937026233,-0.02624368597842751,-0.028042969323208745,0.0032444298128434246,0.029947814482376437,-0.029359320313732416,-0.00332780246457314,0.00486801860536768,0.0070202504873182435,-0.00044619526667703455,0.006907155673924052,-0.028066475373911437,0.012928798097753637,-0.0617700421583412,-0.0346617670745473,0.014078409333603393,0.037783107397363326,-0.0069121982117507814,-0.02395424943110951,-0.008533105062905605
-0.005920625764577645,-0.0005104932998279809,0.00915301653373761,0.0057953546382413235,0.004096446064062526,-0.005248423856964736,-0.004823434740728274,-0.004225556064328517,0.0014299964097999945,0.0012177777593044134,0.011867695743988346,0.020619361217458693,-0.009964674339607451,-0.013946396620861164,0.0026032218984197724,-0.0009350193285636681,-0.021866798544425955,0.00898801304228944,0.006105166778857975,-0.005620068851218776,-0.0010194195743136285,-0.0008869818594954663,0.009701505081252192,-0.009560831142800187,-0.009387349838423202,-0.010601699667757796,0.004927635533750624,0.010848433188944948,0.018590142391463303,-0.0018957450849350138,-0.00211997977937025,-0.021059401632686377,-0.005028328990562287,0.0036736316336368462,-0.01087363846430357,0.005871621990104558,0.0031412685317138873,0.0014885412838767965,0.0043527716157206586,-0.000656810621993114,0.001811544279253344,-0.008787113774826029
